Sentiment,Text
4,"is digging for victory, or for a new path "
4,Hmm Sitting at the Mac sorting out my alvum art with the smell of Kippers and coffee wafting into the lounge -Perfecto 
4,U see ????----&gt; i Updating you Boys from my mobile   --&gt; http://twitpic.com/4gzn2
4,@natalietran whats wrong with vegetarian chick??? #masterchef hahahah you are awesome btw 
4,"is watching an indian flick with Maki, Mich, Joy, Miles and Teta "
4,@PerfectJulia  I have my ups and downs
4,Wow 11 hours sleep and i'm still tired haha. Going to get food 
4,@Mariafh: Whaat? Why? You can download it from the internet 
4,@Kazza_is_Me haha ive seen you have  well good news that they are back in the studio 
4,I'm scared my computer hanged so you now it might have virus and just got home from subic philippines 
4,@baby__jane afroman keeps saying i'm drunk bnut so do i  stop doing whatever you're doing and chat with me
4,@ianthe88 They'll love you   Have fun!
4,"@trekkerguy in reply to your post, thanks for the hug and here is the "
4,@sinfulsignorita hey pretty  it's such a lovely day in ct  how u doing?
4,@rdelizo35 i misplaced the link  hit it past me again and ill go and look 
4,@Custardcuppcake ony the insistance of following &quot;nicole&quot; because she is sooo cool 
4,@MrBenafactor insomniacs are some of the most successful ppl in the world when they use it to their advantage lol 
4,@bndesign Hmmm maybe... And lovely dragonfly too 
4,Auchentoshan treated us better than well. Thank's for that. What a great way to start sunday (at 10.30  )with 4 different whiskies an ...
4,"@bridgetjayne lol won't post until tomorrow night at the earliest.  Had a great day, thanks for the pressies, the shirt is gorgeous "
4,Mamaged to pick up gwars of war in game for a fiver! 
4,is relishing the beauty of a Pacman victory! Woohoo! 
4,a nice WARM shower  That's more appropriate! lol
4,"writing a postcard  pretty.. pretty... nice to write something with pens, though my handwriting is ugly so far "
4,@B_smak yay you are now my 4th follower im getting more friends by the minute 
4,"@stephanietokona i went to nz and came home from nz by myself when i was 11, so you can do it ! "
4,"LAST MINUTE NSD sale, save 50% at Studio Ziska! Because I missed yesterdays sales, you get today my Studio off "
4,@crystalstarlet It's *Feet* honey. Not Feel  Love ya!
4,@natashawescoat and a good morning to you   @kurtyd and I are about to hit the trails onward to Nashville for our #ROADTWIP!!
4,"food pick up, church, hanging out then cleaning for my parents visit "
4,"@LexiStarGirl i am amazing hahahah thank you! couldnt believe it when i saw it, it was really sweet of him  yess he does! that song is"
4,@SarahMoran you should try working for them! haha ... nah ... just trying the bitter ex-employee bit. It doesn't suit me!  ... Norway?
4,@jearle That so sounds like a Viz 'top tip' it's not true 
4,@michaelgrainger Found the problem ... working on it 
4,Good Morning Twitter Fam! My Bulls lost last night. Congrats 2 all u Celtics fans. U better hope they get their shit straighten out now. 
4,#pkz seems very popular. Got 3 instant replies in 1 minute...  Fatties !
4,"@LostInInaka yeah, why not? I enjoy your flickr stream, write more than 140char with a couple of photos and you can call that blogging "
4,"alright, we're going to this bookstore  better than to be bored the whole day. My purse will cry, I feel it ;-)"
4,"@HartHanson Bones = AMAZING. This finale has stumped me, Oh any hints you wanna drop are no problem at all, you just feel free  Thx Hart!"
4,Thanks For All Those Who Accepted Me 
4,"@DebNg Thanks, Deb! "
4,oh and i cant wait for friday  hope i get there in time to atleast get nearish the front.  we'll bound to be near the back though 
4,@tavissmiley Saw ur interview w/Prince...loved it! Personal request: interview Maxwell....pls! BLACKsummer'snight 7/7/09!!! Get ur copy 
4,@ChelsieSaid I open up a coffee shop on the weekends 
4,"@christinahulme haha okay! byeeee, have a nice day!  x"
4,"@fiederels Ah, those! Nah, not dangerous. Just give them a cup of beer and let them watch late night talkshows. Nice buggers... "
4,"I'm with my grandparents. They have a really cute dog, Kango. He is lovley! "
4,"@Hailz84 Oh, my mum likes that show,  Thanks "
4,Welcome to Twitter world @patrick4men2s ! Lets follow guys! 
4,@kelownagurl didnt think she would enjoy it..guess she will be a regular...darn it. 
4,@DustinJMcClure That would be good. I kinda liked the weather yesteday. 
4,God bless the underdogs out there!!! 
4,@producergirl just like your 4x4 and your wakeboard?  
4,@GABCRAFT.... did you know that they make Sour Patch cotton candy?? 
4,"congratulations manny pacquiao,  *cheers*"
4,@jaguarjulie Thank ya! It just needed a little freshening this a.m. It was wallowing at the bottom. But I guess one has to take the spot 
4,"Ouch, burnt myself on the iron (due to it toppling over), however allows me to maintain stance that it's dangerous and not for me "
4,@Supremangel yup! it's perfect 
4,Getting ready to go to Lexi's 
4,@stevenbenton he doesn't go on here much- just had to sometimes to understand what I'm talking about  Isn't that right @davidtwilkinson
4,"Also, send any links to creating your own retreat, that will be helpful too! "
4,@fabianv I guess you mean &quot;can find time for relatives&quot;? Same here 
4,@hey__monday love your music 
4,"listening to my ipod and in the car, on my way back from tampa! i missed you guys "
4,"muff, muff and away~ "
4,is laughing... he and some bride to be actually BALLROOM DANCED at Shephards last night during 93.3 FLZ's WIRED...   See pic!
4,"@DJIronik lmfao, you're addicted ironik! it's a good show though  ... don't be mean to yur mum! ;] lmaao. x"
4,i want to win loooooooooooaaaaaaaaaads on the lottery so i can buy myself a nice wee flat in glasgow  xx
4,Finished cleaning my pool.  Utterly exhausted.  At least I didn't fall in that filthy water!  
4,@rmolden You're welcome 
4,Picture of my mum and her boyfriend Paul  http://twitpic.com/4hdoc
4,Great morning with hubby...off to read 
4,I like days like today.  come see the play at calvary chapel @ 3pm :-D
4,@glitteryboy He was someone who did the same thing with other pink things before 
4,@allankent YES  Ok - mayb not so brilliant - but after Cell C and banks who should know all  bout u and seem 2 know zip I was impressed.
4,is finally online! 
4,@mslindz Safe travels! I hope you had a ton of fun. 
4,@yokoono And TRUE love casts out all fear and negativity! 
4,Eating hot dogs with the little one.  It's fun.
4,Jonas- show-so funny 
4,Last night = best date with @laurensteil ever. Thanks @GatorGirl816 for those tickets! I'm already thinking up a way to thank you 
4,@JessiRangel tweet me when you see this pleas 
4,"@animevice you'll be here for fanime, duh! so we can do it on memorial day sunday or monday, schedules permitting. "
4,last day of the weekend on a sunday gonna eat some lunch and continue watching my fav channel the weather channel!!! with TWCWeekends!! 
4,just finished blow drying my hair! jamming to music. 
4,@smallbecca Thengew very much 
4,"home from church, waiting on Scott to get home so we can eat.  Durn Sunday meetings ... "
4,@_Flik_ hehe not too bad. Spent a lot of it typing. My fingers are hurting now lol gonna have some peanut crisps to cheer me up 
4,@jbtamayo Thanks very much 
4,finally home &amp;&amp; out the rain; gloomy day out guess I'll jus sit home &amp;&amp; watch movies &amp;&amp; eat popcorn all dayy 
4,http://twitpic.com/4htc1 - my nephew getting ready to catch at a game a few weeks ago.  
4,"@Jerry_Remy Jerry, you do what's bestt for you and your health! We (and the #RedSox) will be here when you've rested up! "
4,"@wimco That makes two of us! You know what, let's go on a strike. "
4,@dreamingmachine  great reel  loving it
4,"@SarahVD Oh he sucks other than NIN. Seeing them on the 16th, whee "
4,back from a awesome day out with my family..what a beautiful spring day! 
4,Mommy Baby Cuddlefest!  Best part of my whole day.  
4,@BJ6 hey great win yesterday! 
4,@MeredthSalenger Don't settle. There is no perfect. But there is &quot;perfect&quot;. My wife is my &quot;perfect&quot;. It'll happen. 
4,looking at colleges in irelandd  i would kill to go there...
4,@DavidArchie Im writing a paper on &quot;Whuthering Heights&quot; have u read it? I recommend it. I bet u have a ton of creative stuff in ur head 
4,"Suckage on me. BTW, two pairs of work pants in there too. Guess I'll start a trend of pants-free Mondays! "
4,@Blue_Rose Agreed! 
4,@SonalMehta Thanks! I can't believe we won the second place!! Thanks for your support. 
4,@malloriii i love youu 
4,@Kash1na i don't know what it is!! but it's fun  we have photo contests &amp; make movies &amp;... shit. see my latest: http://twitpic.com/49g2a
4,@bpfeifer Thanks!  I'm about to start drinking mine now  
4,"@JLBarrow @kath3000 in which case, I'll take Christie Monteiro from Tekken 4, Alex. Baddest brazillian broad ever in a fighting game. "
4,"@tomandrews hey man, was certainly great to see you. it's peeps like you and claire that make the hard decisions easier to tackle "
4,@chowmut Sorry!! Didnt see your message. The 280 will be perfectly fine as long as your case is free of dust and has good ventilation 
4,@JennaIsWriting Yeah--he's cool!  I like him and Desmond (though he hasn't done much this season). 
4,hittn the books w D baby 
4,excited about the Eric Church concert ~ less that two weeks away 
4,The church scene in Diary of a Mad Black Woman (the movie) always brings me to tears...and makes me believe I can sing 
4,has a new toy  http://plurk.com/p/rmmb7
4,@iTwon thanks! 
4,@gamehouse I also entered a tech support message because I know its important for tracking ect  good luck on fixing it.
4,"@k_zulu I know, I was expecting it.  But how bout &quot;good game, sorry for the loss&quot; or &quot;Nice try&quot;.  Not &quot;eat crap and die Mavs fan!&quot; Damn. "
4,XMEN! XMEN! XMEN!! tonight 
4,@KELLY__ROWLAND I've answered ALL three on time!  so u should follow me cus it would make my day!!!
4,Just played mary had a little lamb on the wine glasses...cc has it on video. 
4,@cloud79 i think of it as a 'necessary' evil 
4,So encouraging. 
4,"@walker33190 Yeah, not having a TV sucks, which is why I'm glad that you can find pretty much anything on the Internet. "
4,@Nicolesayss of that LEGITTT one-armed and high drummer! Woooh!&quot; 
4,"@CCOORRYY hahaha funnyy, she says that she won "
4,"got a long board  so thrilled, it's amazing !"
4,"@desireewilliams Hard to argue with it, tho, no? "
4,"johnnycake! stay gold, ponyboy. the outsiders. good times, good times.. "
4,just chillin w/ my sibs!!!! help me!!!!!!!!!! 
4,@tweeterbrad if you call Taco Bell your life then you're sad lol. Or if you call Twitter your life that's sad too 
4,"sorry for the double tweet, had 2 c if I could blip this. it's worth a double play anyway  ? http://blip.fm/~5iw1b"
4,"@aristocracy I was going 2 say I was going 2 come visit u, but it appears as though you've beat me 2 it, old chap  Back to work I go..."
4,Got the BrainBone daily question right!  - http://tinyurl.com/cdpyzz
4,"@JMcLean3 You mean, like, ACTUAL pictures? You can still do that?  you're better off finding me on facebook!"
4,Talking to my bestie Hannah again 
4,"@stammyc3 Oh my, yes: South Park has genius writing! A short production timeline lets them parody current events with extreme precision! "
4,Today has been a good day 
4,@runw8ymode1 coool ....ay he's gettin buff huh??....Aww that must've been fun. 
4,@sulemanf go to the bathroom maybe! 
4,@Webcastgal Tryin' to figure out how to upload a pic...any luck on this?  Looks like our girls will finally get to play softball 2morrow! 
4,"Making a quick smoke run, and possibly getting some tasty snacks. "
4,"Talk to me, Quis. @iamGifted. *bats eyes* "
4,@DCdebbie Don't blame me! Maybe you should figure out a good time to get together and watch it. 
4,"@richiban aww yeah filly prideness! haha it was funny! man at uni now, NOT STUDYING.. you tube stalking  hows you?"
4,@Buizels lets do a dance-athon with @croconaw 
4,"What you do now, makes you who you are later.  &lt;-- good quote "
4,@DramaBeats I'm glad that you stopped yourself from buying purple jeans colored jeans on guys is not good!  stick with regular jeans 
4,hello new followersss  whos goin be my 100th ? GO !! lmfao
4,"@rack__attack Oh right. Yeah, for serious. I have the VIP &amp; Photo passes from some of the gigs stuck to my laptop. "
4,@ThisChicsFlava i understand exactly wat u saying...imagine ashton kutcher keepin up wit his 1mil followers 
4,"@melissaa18 you being sad is making me sad, and also you wont be in religion, but drop by lunch kk "
